newspaper,file,num_faces,decade
IMP,IMP-2002-12-28-a-p0028.jpg,0,2000
IMP,IMP-2002-12-28-a-p0029.jpg,2,2000
IMP,IMP-2002-12-28-a-p0030.jpg,0,2000
IMP,IMP-2002-12-28-a-p0031.jpg,1,2000
IMP,IMP-2002-12-28-a-p0032.jpg,0,2000
IMP,IMP-2002-12-28-a-p0033.jpg,4,2000
IMP,IMP-2002-12-28-a-p0034.jpg,0,2000
IMP,IMP-2002-12-28-a-p0035.jpg,0,2000
IMP,IMP-2002-12-28-a-p0036.jpg,0,2000
IMP,IMP-2002-12-28-a-p0037.jpg,0,2000
IMP,IMP-2002-12-28-a-p0038.jpg,0,2000
IMP,IMP-2002-12-28-a-p0039.jpg,3,2000
IMP,IMP-2002-12-28-a-p0040.jpg,3,2000
IMP,IMP-2002-12-28-a-p0041.jpg,0,2000
IMP,IMP-2002-12-28-a-p0042.jpg,0,2000
IMP,IMP-2002-12-28-a-p0043.jpg,0,2000
IMP,IMP-2002-12-28-a-p0044.jpg,0,2000
IMP,IMP-2007-10-11-a-p0001.jpg,3,2000
IMP,IMP-2007-10-11-a-p0002.jpg,1,2000
IMP,IMP-2007-10-11-a-p0003.jpg,0,2000
IMP,IMP-2007-10-11-a-p0004.jpg,3,2000
IMP,IMP-2007-10-11-a-p0005.jpg,2,2000
IMP,IMP-2007-10-11-a-p0006.jpg,0,2000
IMP,IMP-2007-10-11-a-p0007.jpg,1,2000
IMP,IMP-2007-10-11-a-p0008.jpg,0,2000
IMP,IMP-2007-10-11-a-p0009.jpg,1,2000
IMP,IMP-2007-10-11-a-p0010.jpg,1,2000
IMP,IMP-2007-10-11-a-p0011.jpg,4,2000
IMP,IMP-2007-10-11-a-p0012.jpg,2,2000
IMP,IMP-2007-10-11-a-p0013.jpg,0,2000
IMP,IMP-2007-10-11-a-p0014.jpg,0,2000
IMP,IMP-2007-10-11-a-p0015.jpg,2,2000
IMP,IMP-2007-10-11-a-p0016.jpg,1,2000
IMP,IMP-2007-10-11-a-p0017.jpg,6,2000
IMP,IMP-2007-10-11-a-p0018.jpg,2,2000
IMP,IMP-2007-10-11-a-p0019.jpg,1,2000
IMP,IMP-2007-10-11-a-p0020.jpg,0,2000
IMP,IMP-2007-10-11-a-p0021.jpg,2,2000
IMP,IMP-2007-10-11-a-p0022.jpg,0,2000
IMP,IMP-2007-10-11-a-p0023.jpg,2,2000
IMP,IMP-2007-10-11-a-p0024.jpg,4,2000
IMP,IMP-2007-10-11-a-p0025.jpg,0,2000
IMP,IMP-2007-10-11-a-p0026.jpg,1,2000
IMP,IMP-2007-10-11-a-p0027.jpg,0,2000
IMP,IMP-2007-10-11-a-p0028.jpg,0,2000
IMP,IMP-2007-10-11-a-p0029.jpg,0,2000
IMP,IMP-2007-10-11-a-p0030.jpg,2,2000
IMP,IMP-2007-10-11-a-p0031.jpg,7,2000
IMP,IMP-2007-10-11-a-p0032.jpg,2,2000
IMP,IMP-2007-11-22-a-p0001.jpg,3,2000
IMP,IMP-2007-11-22-a-p0002.jpg,1,2000
IMP,IMP-2007-11-22-a-p0003.jpg,3,2000
IMP,IMP-2007-11-22-a-p0004.jpg,1,2000
IMP,IMP-2007-11-22-a-p0005.jpg,3,2000
IMP,IMP-2007-11-22-a-p0006.jpg,0,2000
IMP,IMP-2007-11-22-a-p0007.jpg,0,2000
IMP,IMP-2007-11-22-a-p0008.jpg,2,2000
IMP,IMP-2007-11-22-a-p0009.jpg,1,2000
IMP,IMP-2007-11-22-a-p0010.jpg,2,2000
IMP,IMP-2007-11-22-a-p0011.jpg,1,2000
IMP,IMP-2007-11-22-a-p0012.jpg,1,2000
IMP,IMP-2007-11-22-a-p0013.jpg,2,2000
IMP,IMP-2007-11-22-a-p0014.jpg,0,2000
IMP,IMP-2007-11-22-a-p0015.jpg,3,2000
IMP,IMP-2007-11-22-a-p0016.jpg,1,2000
IMP,IMP-2007-11-22-a-p0017.jpg,3,2000
IMP,IMP-2007-11-22-a-p0018.jpg,3,2000
IMP,IMP-2007-11-22-a-p0019.jpg,1,2000
IMP,IMP-2007-11-22-a-p0020.jpg,2,2000
IMP,IMP-2007-11-22-a-p0021.jpg,2,2000
IMP,IMP-2007-11-22-a-p0022.jpg,0,2000
IMP,IMP-2007-11-22-a-p0023.jpg,3,2000
IMP,IMP-2007-11-22-a-p0024.jpg,2,2000
IMP,IMP-2007-11-22-a-p0025.jpg,5,2000
IMP,IMP-2007-11-22-a-p0026.jpg,0,2000
IMP,IMP-2007-11-22-a-p0027.jpg,0,2000
IMP,IMP-2007-11-22-a-p0028.jpg,0,2000
IMP,IMP-2007-11-22-a-p0029.jpg,2,2000
IMP,IMP-2007-11-22-a-p0030.jpg,1,2000
IMP,IMP-2007-11-22-a-p0031.jpg,3,2000
IMP,IMP-2007-11-22-a-p0032.jpg,3,2000
IMP,IMP-2007-12-22-a-p0001.jpg,5,2000
IMP,IMP-2007-12-22-a-p0002.jpg,0,2000
IMP,IMP-2007-12-22-a-p0003.jpg,9,2000
IMP,IMP-2007-12-22-a-p0004.jpg,1,2000
IMP,IMP-2007-12-22-a-p0005.jpg,2,2000
IMP,IMP-2007-12-22-a-p0006.jpg,1,2000
IMP,IMP-2007-12-22-a-p0007.jpg,1,2000
IMP,IMP-2007-12-22-a-p0008.jpg,3,2000
IMP,IMP-2007-12-22-a-p0009.jpg,7,2000
IMP,IMP-2007-12-22-a-p0010.jpg,6,2000
IMP,IMP-2007-12-22-a-p0011.jpg,5,2000
IMP,IMP-2007-12-22-a-p0012.jpg,0,2000
IMP,IMP-2007-12-22-a-p0013.jpg,0,2000
IMP,IMP-2007-12-22-a-p0014.jpg,0,2000
IMP,IMP-2007-12-22-a-p0015.jpg,0,2000
IMP,IMP-2007-12-22-a-p0016.jpg,0,2000
IMP,IMP-2007-12-22-a-p0017.jpg,0,2000
IMP,IMP-2007-12-22-a-p0018.jpg,0,2000
IMP,IMP-2007-12-22-a-p0019.jpg,3,2000
IMP,IMP-2007-12-22-a-p0020.jpg,1,2000
IMP,IMP-2007-12-22-a-p0021.jpg,2,2000
IMP,IMP-2007-12-22-a-p0022.jpg,0,2000
IMP,IMP-2007-12-22-a-p0023.jpg,4,2000
IMP,IMP-2007-12-22-a-p0024.jpg,1,2000
IMP,IMP-2007-12-22-a-p0025.jpg,1,2000
IMP,IMP-2007-12-22-a-p0026.jpg,2,2000
IMP,IMP-2007-12-22-a-p0027.jpg,2,2000
IMP,IMP-2007-12-22-a-p0028.jpg,0,2000
IMP,IMP-2007-12-22-a-p0029.jpg,1,2000
IMP,IMP-2007-12-22-a-p0030.jpg,0,2000
IMP,IMP-2007-12-22-a-p0031.jpg,0,2000
IMP,IMP-2007-12-22-a-p0032.jpg,0,2000
IMP,IMP-2007-12-22-a-p0033.jpg,5,2000
IMP,IMP-2007-12-22-a-p0034.jpg,0,2000
IMP,IMP-2007-12-22-a-p0035.jpg,0,2000
IMP,IMP-2007-12-22-a-p0036.jpg,0,2000
IMP,IMP-2007-12-22-a-p0037.jpg,5,2000
IMP,IMP-2007-12-22-a-p0038.jpg,0,2000
IMP,IMP-2007-12-22-a-p0039.jpg,2,2000
IMP,IMP-2007-12-22-a-p0040.jpg,2,2000
IMP,IMP-2012-02-08-a-p0001.jpg,2,2010
IMP,IMP-2012-02-08-a-p0002.jpg,0,2010
IMP,IMP-2012-02-08-a-p0003.jpg,0,2010
IMP,IMP-2012-02-08-a-p0004.jpg,1,2010
IMP,IMP-2012-02-08-a-p0005.jpg,1,2010
IMP,IMP-2012-02-08-a-p0006.jpg,0,2010
IMP,IMP-2012-02-08-a-p0007.jpg,1,2010
IMP,IMP-2012-02-08-a-p0008.jpg,0,2010
IMP,IMP-2012-02-08-a-p0009.jpg,0,2010
IMP,IMP-2012-02-08-a-p0010.jpg,3,2010
IMP,IMP-2012-02-08-a-p0011.jpg,3,2010
IMP,IMP-2012-02-08-a-p0012.jpg,0,2010
IMP,IMP-2012-02-08-a-p0013.jpg,2,2010
IMP,IMP-2012-02-08-a-p0014.jpg,2,2010
IMP,IMP-2012-02-08-a-p0015.jpg,0,2010
IMP,IMP-2012-02-08-a-p0016.jpg,4,2010
IMP,IMP-2012-02-08-a-p0017.jpg,1,2010
IMP,IMP-2012-02-08-a-p0018.jpg,0,2010
IMP,IMP-2012-02-08-a-p0019.jpg,1,2010
IMP,IMP-2012-02-08-a-p0020.jpg,1,2010
IMP,IMP-2012-02-08-a-p0021.jpg,0,2010
IMP,IMP-2012-02-08-a-p0022.jpg,1,2010
IMP,IMP-2012-02-08-a-p0023.jpg,2,2010
IMP,IMP-2012-02-08-a-p0024.jpg,0,2010
IMP,IMP-2012-02-08-a-p0025.jpg,0,2010
IMP,IMP-2012-02-08-a-p0026.jpg,4,2010
IMP,IMP-2012-02-08-a-p0027.jpg,1,2010
IMP,IMP-2012-02-08-a-p0028.jpg,2,2010
IMP,IMP-2012-02-08-a-p0029.jpg,1,2010
IMP,IMP-2012-02-08-a-p0030.jpg,0,2010
IMP,IMP-2012-02-08-a-p0031.jpg,2,2010
IMP,IMP-2012-02-08-a-p0032.jpg,0,2010
IMP,IMP-2012-02-15-a-p0001.jpg,1,2010
IMP,IMP-2012-02-15-a-p0002.jpg,0,2010
IMP,IMP-2012-02-15-a-p0003.jpg,1,2010
IMP,IMP-2012-02-15-a-p0004.jpg,0,2010
IMP,IMP-2012-02-15-a-p0005.jpg,1,2010
IMP,IMP-2012-02-15-a-p0006.jpg,3,2010
IMP,IMP-2012-02-15-a-p0007.jpg,5,2010
IMP,IMP-2012-02-15-a-p0008.jpg,1,2010
IMP,IMP-2012-02-15-a-p0009.jpg,1,2010
IMP,IMP-2012-02-15-a-p0010.jpg,0,2010
IMP,IMP-2012-02-15-a-p0011.jpg,0,2010
IMP,IMP-2012-02-15-a-p0012.jpg,0,2010
IMP,IMP-2012-02-15-a-p0013.jpg,3,2010
IMP,IMP-2012-02-15-a-p0014.jpg,1,2010
IMP,IMP-2012-02-15-a-p0015.jpg,2,2010
IMP,IMP-2012-02-15-a-p0016.jpg,6,2010
IMP,IMP-2012-02-15-a-p0017.jpg,0,2010
IMP,IMP-2012-02-15-a-p0018.jpg,1,2010
IMP,IMP-2012-02-15-a-p0019.jpg,3,2010
IMP,IMP-2012-02-15-a-p0020.jpg,0,2010
IMP,IMP-2012-02-15-a-p0021.jpg,1,2010
IMP,IMP-2012-02-15-a-p0022.jpg,1,2010
IMP,IMP-2012-02-15-a-p0023.jpg,0,2010
IMP,IMP-2012-02-15-a-p0024.jpg,1,2010
IMP,IMP-2012-02-15-a-p0025.jpg,2,2010
IMP,IMP-2012-02-15-a-p0026.jpg,3,2010
IMP,IMP-2012-02-15-a-p0027.jpg,2,2010
IMP,IMP-2012-02-15-a-p0028.jpg,1,2010
IMP,IMP-2012-02-15-a-p0029.jpg,1,2010
IMP,IMP-2012-02-15-a-p0030.jpg,0,2010
IMP,IMP-2012-02-15-a-p0031.jpg,0,2010
IMP,IMP-2012-02-15-a-p0032.jpg,3,2010
IMP,IMP-2012-11-05-a-p0001.jpg,4,2010
IMP,IMP-2012-11-05-a-p0002.jpg,0,2010
IMP,IMP-2012-11-05-a-p0003.jpg,5,2010
IMP,IMP-2012-11-05-a-p0004.jpg,0,2010
IMP,IMP-2012-11-05-a-p0005.jpg,1,2010
IMP,IMP-2012-11-05-a-p0006.jpg,0,2010
IMP,IMP-2012-11-05-a-p0007.jpg,0,2010
IMP,IMP-2012-11-05-a-p0008.jpg,1,2010
IMP,IMP-2012-11-05-a-p0009.jpg,0,2010
IMP,IMP-2012-11-05-a-p0010.jpg,9,2010
IMP,IMP-2012-11-05-a-p0011.jpg,2,2010
IMP,IMP-2012-11-05-a-p0012.jpg,2,2010
IMP,IMP-2012-11-05-a-p0013.jpg,1,2010
IMP,IMP-2012-11-05-a-p0014.jpg,1,2010
IMP,IMP-2012-11-05-a-p0015.jpg,2,2010
IMP,IMP-2012-11-05-a-p0016.jpg,2,2010
IMP,IMP-2012-11-05-a-p0017.jpg,1,2010
IMP,IMP-2012-11-05-a-p0018.jpg,2,2010
IMP,IMP-2012-11-05-a-p0019.jpg,1,2010
IMP,IMP-2012-11-05-a-p0020.jpg,0,2010
IMP,IMP-2012-11-05-a-p0021.jpg,1,2010
IMP,IMP-2012-11-05-a-p0022.jpg,2,2010
IMP,IMP-2012-11-05-a-p0023.jpg,0,2010
IMP,IMP-2012-11-05-a-p0024.jpg,0,2010
IMP,IMP-2012-11-05-a-p0025.jpg,0,2010
IMP,IMP-2012-11-05-a-p0026.jpg,0,2010
IMP,IMP-2012-11-05-a-p0027.jpg,2,2010
IMP,IMP-2012-11-05-a-p0028.jpg,0,2010
IMP,IMP-2017-05-11-a-p0001.jpg,2,2010
IMP,IMP-2017-05-11-a-p0002.jpg,1,2010
IMP,IMP-2017-05-11-a-p0003.jpg,0,2010
IMP,IMP-2017-05-11-a-p0004.jpg,0,2010
IMP,IMP-2017-05-11-a-p0005.jpg,0,2010
IMP,IMP-2017-05-11-a-p0006.jpg,4,2010
IMP,IMP-2017-05-11-a-p0007.jpg,2,2010
IMP,IMP-2017-05-11-a-p0008.jpg,1,2010
IMP,IMP-2017-05-11-a-p0009.jpg,3,2010
IMP,IMP-2017-05-11-a-p0010.jpg,0,2010
IMP,IMP-2017-05-11-a-p0011.jpg,0,2010
IMP,IMP-2017-05-11-a-p0012.jpg,4,2010
IMP,IMP-2017-05-11-a-p0013.jpg,3,2010
IMP,IMP-2017-05-11-a-p0014.jpg,0,2010
IMP,IMP-2017-05-11-a-p0015.jpg,1,2010
IMP,IMP-2017-05-11-a-p0016.jpg,1,2010
IMP,IMP-2017-05-11-a-p0017.jpg,2,2010
IMP,IMP-2017-05-11-a-p0018.jpg,1,2010
IMP,IMP-2017-05-11-a-p0019.jpg,0,2010
IMP,IMP-2017-05-11-a-p0020.jpg,2,2010
IMP,IMP-2017-05-11-a-p0021.jpg,2,2010
IMP,IMP-2017-05-11-a-p0022.jpg,1,2010
IMP,IMP-2017-05-11-a-p0023.jpg,4,2010
IMP,IMP-2017-05-11-a-p0024.jpg,1,2010
IMP,IMP-2017-05-11-a-p0025.jpg,2,2010
IMP,IMP-2017-05-11-a-p0026.jpg,0,2010
IMP,IMP-2017-05-11-a-p0027.jpg,1,2010
IMP,IMP-2017-05-11-a-p0028.jpg,0,2010
IMP,IMP-2017-05-11-a-p0029.jpg,0,2010
IMP,IMP-2017-05-11-a-p0030.jpg,0,2010
IMP,IMP-2017-05-11-a-p0031.jpg,1,2010
IMP,IMP-2017-05-11-a-p0032.jpg,1,2010
IMP,IMP-2017-10-26-a-p0001.jpg,1,2010
IMP,IMP-2017-10-26-a-p0002.jpg,1,2010
IMP,IMP-2017-10-26-a-p0003.jpg,4,2010
IMP,IMP-2017-10-26-a-p0004.jpg,0,2010
IMP,IMP-2017-10-26-a-p0005.jpg,5,2010
IMP,IMP-2017-10-26-a-p0006.jpg,0,2010
IMP,IMP-2017-10-26-a-p0007.jpg,1,2010
IMP,IMP-2017-10-26-a-p0008.jpg,0,2010
IMP,IMP-2017-10-26-a-p0009.jpg,0,2010
IMP,IMP-2017-10-26-a-p0010.jpg,0,2010
IMP,IMP-2017-10-26-a-p0011.jpg,0,2010
IMP,IMP-2017-10-26-a-p0012.jpg,0,2010
IMP,IMP-2017-10-26-a-p0013.jpg,0,2010
IMP,IMP-2017-10-26-a-p0014.jpg,0,2010
IMP,IMP-2017-10-26-a-p0015.jpg,0,2010
IMP,IMP-2017-10-26-a-p0016.jpg,3,2010
IMP,IMP-2017-10-26-a-p0017.jpg,3,2010
IMP,IMP-2017-10-26-a-p0018.jpg,4,2010
IMP,IMP-2017-10-26-a-p0019.jpg,2,2010
IMP,IMP-2017-10-26-a-p0020.jpg,1,2010
IMP,IMP-2017-10-26-a-p0021.jpg,1,2010
IMP,IMP-2017-10-26-a-p0022.jpg,1,2010
IMP,IMP-2017-10-26-a-p0023.jpg,1,2010
IMP,IMP-2017-10-26-a-p0024.jpg,3,2010
IMP,IMP-2017-10-26-a-p0025.jpg,0,2010
IMP,IMP-2017-10-26-a-p0026.jpg,0,2010
IMP,IMP-2017-10-26-a-p0027.jpg,3,2010
IMP,IMP-2017-10-26-a-p0028.jpg,0,2010
IMP,IMP-2017-10-26-a-p0029.jpg,1,2010
IMP,IMP-2017-10-26-a-p0030.jpg,5,2010
IMP,IMP-2017-10-26-a-p0031.jpg,2,2010
IMP,IMP-2017-10-26-a-p0032.jpg,0,2010
IMP,IMP-2017-10-26-a-p0033.jpg,0,2010
IMP,IMP-2017-10-26-a-p0034.jpg,0,2010
IMP,IMP-2017-10-26-a-p0035.jpg,0,2010
IMP,IMP-2017-10-26-a-p0036.jpg,1,2010
IMP,IMP-2017-12-30-a-p0001.jpg,3,2010
IMP,IMP-2017-12-30-a-p0002.jpg,0,2010
IMP,IMP-2017-12-30-a-p0003.jpg,0,2010
IMP,IMP-2017-12-30-a-p0004.jpg,0,2010
IMP,IMP-2017-12-30-a-p0005.jpg,2,2010
IMP,IMP-2017-12-30-a-p0006.jpg,4,2010
IMP,IMP-2017-12-30-a-p0007.jpg,2,2010
IMP,IMP-2017-12-30-a-p0008.jpg,1,2010
IMP,IMP-2017-12-30-a-p0009.jpg,1,2010
IMP,IMP-2017-12-30-a-p0010.jpg,1,2010
IMP,IMP-2017-12-30-a-p0011.jpg,0,2010
IMP,IMP-2017-12-30-a-p0012.jpg,0,2010
IMP,IMP-2017-12-30-a-p0013.jpg,0,2010
IMP,IMP-2017-12-30-a-p0014.jpg,2,2010
IMP,IMP-2017-12-30-a-p0015.jpg,2,2010
IMP,IMP-2017-12-30-a-p0016.jpg,1,2010
IMP,IMP-2017-12-30-a-p0017.jpg,4,2010
IMP,IMP-2017-12-30-a-p0018.jpg,3,2010
IMP,IMP-2017-12-30-a-p0019.jpg,0,2010
IMP,IMP-2017-12-30-a-p0020.jpg,0,2010
IMP,IMP-2017-12-30-a-p0021.jpg,1,2010
IMP,IMP-2017-12-30-a-p0022.jpg,0,2010
IMP,IMP-2017-12-30-a-p0023.jpg,1,2010
IMP,IMP-2017-12-30-a-p0024.jpg,2,2010
IMP,IMP-2017-12-30-a-p0025.jpg,1,2010
IMP,IMP-2017-12-30-a-p0026.jpg,1,2010
IMP,IMP-2017-12-30-a-p0027.jpg,0,2010
IMP,IMP-2017-12-30-a-p0028.jpg,0,2010
